"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.879000531E1,-5.614035130E-1,0.000000000E0,0.000000000E0,5.614035130E-1
1.880118616E1,-5.789473653E-1,0.000000000E0,0.000000000E0,5.789473653E-1
1.881118616E1,-6.140350699E-1,0.000000000E0,0.000000000E0,6.140350699E-1
1.882004138E1,-6.140350699E-1,0.000000000E0,0.000000000E0,6.140350699E-1
1.883001092E1,-6.315789223E-1,0.000000000E0,0.000000000E0,6.315789223E-1
1.884002254E1,-6.666666865E-1,0.000000000E0,0.000000000E0,6.666666865E-1
1.885001700E1,-6.842105389E-1,0.000000000E0,0.000000000E0,6.842105389E-1
1.886007416E1,-6.842105389E-1,0.000000000E0,-1.754385978E-2,6.844354232E-1
1.887000623E1,-7.192982435E-1,0.000000000E0,-1.754385978E-2,7.195121612E-1
1.887999631E1,-7.368420959E-1,0.000000000E0,-3.508771956E-2,7.376770447E-1
1.889003385E1,-7.543859482E-1,0.000000000E0,-3.508771956E-2,7.552015008E-1
1.890000354E1,-7.719298005E-1,0.000000000E0,-3.508771956E-2,7.727268372E-1
1.891037438E1,-7.894737124E-1,0.000000000E0,-5.263157934E-2,7.912261534E-1
1.892000362E1,-8.070175648E-1,0.000000000E0,-5.263157934E-2,8.087319908E-1
1.893029831E1,-8.245614171E-1,0.000000000E0,-5.263157934E-2,8.262394409E-1
1.894021838E1,-8.245614171E-1,0.000000000E0,-5.263157934E-2,8.262394409E-1
1.895000677E1,-8.421052694E-1,0.000000000E0,-7.017543912E-2,8.450241873E-1
1.896077354E1,-8.596491218E-1,0.000000000E0,-7.017543912E-2,8.625086694E-1
1.896999869E1,-8.596491218E-1,0.000000000E0,-7.017543912E-2,8.625086694E-1
1.898018531E1,-8.771929741E-1,0.000000000E0,-7.017543912E-2,8.799955148E-1
1.899012700E1,-8.947368264E-1,0.000000000E0,-8.771929890E-2,8.990265090E-1
1.900004139E1,-9.122806787E-1,0.000000000E0,-8.771929890E-2,9.164882499E-1
1.901000008E1,-9.122806787E-1,0.000000000E0,-8.771929890E-2,9.164882499E-1
1.902000838E1,-9.298245907E-1,0.000000000E0,-8.771929890E-2,9.339531278E-1
1.903002816E1,-9.298245907E-1,0.000000000E0,-1.052631587E-1,9.357639136E-1
1.904040900E1,-9.473684430E-1,0.000000000E0,-1.052631587E-1,9.531984575E-1
1.905002162E1,-9.473684430E-1,0.000000000E0,-1.052631587E-1,9.531984575E-1
1.906000077E1,-9.649122953E-1,0.000000000E0,-1.052631587E-1,9.706369405E-1
1.907145400E1,-9.824561477E-1,-1.754385978E-2,-1.228070185E-1,9.902572559E-1
1.908000023E1,-1.000000000E0,-1.754385978E-2,-1.228070185E-1,1.007665297E0
1.909008823E1,-1.000000000E0,-1.754385978E-2,-1.228070185E-1,1.007665297E0
1.910001585E1,-1.017543912E0,-1.754385978E-2,-1.403508782E-1,1.027327489E0
1.911001354E1,-1.017543912E0,-1.754385978E-2,-1.403508782E-1,1.027327489E0
1.912199939E1,-1.035087705E0,-1.754385978E-2,-1.578947306E-1,1.047208236E0
1.913000769E1,-1.035087705E0,-1.754385978E-2,-1.578947306E-1,1.047208236E0
1.914078231E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.915001785E1,-1.017543912E0,-3.508771956E-2,-1.578947306E-1,1.030319129E0
1.916013631E1,-1.017543912E0,-3.508771956E-2,-1.578947306E-1,1.030319129E0
1.917001816E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.918133385E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.918999746E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.920002039E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.921083792E1,-1.052631617E0,-3.508771956E-2,-1.578947306E-1,1.064986016E0
1.921999892E1,-1.052631617E0,-3.508771956E-2,-1.578947306E-1,1.064986016E0
1.923072816E1,-1.052631617E0,-3.508771956E-2,-1.754385978E-1,1.067728041E0
1.924001108E1,-1.052631617E0,-3.508771956E-2,-1.754385978E-1,1.067728041E0
1.925134623E1,-1.052631617E0,-3.508771956E-2,-1.578947306E-1,1.064986016E0
1.926002208E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.927004862E1,-1.035087705E0,-3.508771956E-2,-1.578947306E-1,1.047649011E0
1.927999885E1,-1.017543912E0,-3.508771956E-2,-1.578947306E-1,1.030319129E0
1.929018723E1,-1.017543912E0,-5.263157934E-2,-1.578947306E-1,1.031065683E0
1.929999923E1,-1.000000000E0,-5.263157934E-2,-1.403508782E-1,1.011171821E0
1.931010531E1,-1.000000000E0,-5.263157934E-2,-1.403508782E-1,1.011171821E0
1.932036085E1,-1.000000000E0,-5.263157934E-2,-1.403508782E-1,1.011171821E0
1.933000631E1,-1.000000000E0,-5.263157934E-2,-1.403508782E-1,1.011171821E0
1.934102762E1,-1.000000000E0,-7.017543912E-2,-1.403508782E-1,1.012236613E0
1.935008792E1,-1.000000000E0,-7.017543912E-2,-1.403508782E-1,1.012236613E0
1.936002638E1,-1.000000000E0,-7.017543912E-2,-1.403508782E-1,1.012236613E0
1.937005900E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.938000362E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.939014700E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.940003192E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.941000738E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.942000962E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.943000346E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.944001169E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.945002846E1,-1.017543912E0,-7.017543912E-2,-1.228070185E-1,1.027327489E0
1.945999938E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.947025916E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.948001177E1,-1.000000000E0,-7.017543912E-2,-1.228070185E-1,1.009953542E0
1.949001992E1,-9.824561477E-1,-7.017543912E-2,-1.228070185E-1,9.925856326E-1
1.949999831E1,-9.824561477E-1,-7.017543912E-2,-1.228070185E-1,9.925856326E-1
1.950999638E1,-9.649122953E-1,-7.017543912E-2,-1.228070185E-1,9.752240223E-1
1.952106469E1,-9.473684430E-1,-7.017543912E-2,-1.052631587E-1,9.557781603E-1
1.952999869E1,-9.473684430E-1,-7.017543912E-2,-1.052631587E-1,9.557781603E-1
1.954004246E1,-9.122806787E-1,-7.017543912E-2,-8.771929890E-2,9.191709876E-1
1.955001008E1,-8.947368264E-1,-7.017543912E-2,-8.771929890E-2,9.017611969E-1
1.956013023E1,-8.947368264E-1,-7.017543912E-2,-8.771929890E-2,9.017611969E-1
1.956999800E1,-8.771929741E-1,-7.017543912E-2,-7.017543912E-2,8.827891585E-1
1.958054831E1,-8.596491218E-1,-7.017543912E-2,-7.017543912E-2,8.653587678E-1
1.959003877E1,-8.421052694E-1,-7.017543912E-2,-7.017543912E-2,8.479330571E-1
1.960039385E1,-8.245614171E-1,-5.263157934E-2,-7.017543912E-2,8.292142099E-1
1.961196377E1,-8.070175648E-1,-5.263157934E-2,-5.263157934E-2,8.104427902E-1
1.962002523E1,-7.894737124E-1,-5.263157934E-2,-5.263157934E-2,7.929747215E-1
1.963628339E1,-7.719298005E-1,-5.263157934E-2,-5.263157934E-2,7.755100149E-1
1.964000592E1,-7.543859482E-1,-5.263157934E-2,-5.263157934E-2,7.580490255E-1
1.965001292E1,-7.192982435E-1,-5.263157934E-2,-3.508771956E-2,7.220742305E-1
1.965999939E1,-7.017543912E-1,-5.263157934E-2,-3.508771956E-2,7.045995010E-1
1.967005131E1,-6.842105389E-1,-5.263157934E-2,-1.754385978E-2,6.864560668E-1
1.968029808E1,-6.491228342E-1,-5.263157934E-2,-1.754385978E-2,6.514893123E-1
1.969001754E1,-6.315789223E-1,-5.263157934E-2,-1.754385978E-2,6.340108873E-1
1.970007916E1,-6.140350699E-1,-5.263157934E-2,0.000000000E0,6.162865813E-1
1.970999716E1,-5.789473653E-1,-5.263157934E-2,0.000000000E0,5.813347873E-1
1.972237523E1,-5.614035130E-1,-5.263157934E-2,0.000000000E0,5.638652210E-1
1.973005039E1,-5.438596606E-1,-3.508771956E-2,0.000000000E0,5.449903472E-1
1.974059285E1,-5.263158083E-1,-3.508771956E-2,0.000000000E0,5.274841022E-1
1.975100708E1,-4.912280738E-1,-3.508771956E-2,0.000000000E0,4.924796124E-1
1.976001308E1,-4.736842215E-1,-3.508771956E-2,0.000000000E0,4.749819889E-1
1.976999723E1,-4.561403394E-1,-3.508771956E-2,0.000000000E0,4.574878766E-1
1.978048000E1,-4.210526347E-1,-3.508771956E-2,0.000000000E0,4.225120936E-1
1.978999800E1,-4.210526347E-1,-3.508771956E-2,0.000000000E0,4.225120936E-1
1.980045877E1,-3.859649003E-1,-1.754385978E-2,0.000000000E0,3.863634186E-1
1.981018246E1,-3.859649003E-1,-1.754385978E-2,0.000000000E0,3.863634186E-1
1.981999954E1,-3.508771956E-1,-1.754385978E-2,0.000000000E0,3.513155183E-1
1.983091723E1,-2.982456088E-1,-1.754385978E-2,0.000000000E0,2.987611591E-1
1.984000969E1,-2.982456088E-1,-1.754385978E-2,0.000000000E0,2.987611591E-1
1.985006246E1,-2.456140369E-1,0.000000000E0,1.754385978E-2,2.462398062E-1
1.986021923E1,-2.280701697E-1,0.000000000E0,1.754385978E-2,2.287439383E-1
1.987001408E1,-2.280701697E-1,0.000000000E0,1.754385978E-2,2.287439383E-1
1.987999708E1,-1.929824501E-1,0.000000000E0,1.754385978E-2,1.937782575E-1
1.989042446E1,-1.754385978E-1,0.000000000E0,1.754385978E-2,1.763136087E-1
1.989999938E1,-1.228070185E-1,0.000000000E0,3.508771956E-2,1.277212271E-1
1.991066992E1,-1.228070185E-1,0.000000000E0,3.508771956E-2,1.277212271E-1
1.992008800E1,-1.052631587E-1,0.000000000E0,3.508771956E-2,1.109571117E-1
1.993032116E1,-8.771929890E-2,0.000000000E0,3.508771956E-2,9.447657627E-2
1.994008938E1,-5.263157934E-2,0.000000000E0,5.263157934E-2,7.443229331E-2
1.995012731E1,-5.263157934E-2,0.000000000E0,5.263157934E-2,7.443229331E-2
1.996094869E1,-3.508771956E-2,0.000000000E0,5.263157934E-2,6.325528601E-2
1.997000654E1,-1.754385978E-2,0.000000000E0,5.263157934E-2,5.547855585E-2
1.998006485E1,0.000000000E0,0.000000000E0,7.017543912E-2,7.017543912E-2
1.998999792E1,0.000000000E0,0.000000000E0,7.017543912E-2,7.017543912E-2
2.000468285E1,5.263157934E-2,0.000000000E0,7.017543912E-2,8.771929890E-2
2.001022754E1,5.263157934E-2,0.000000000E0,7.017543912E-2,8.771929890E-2
2.002000138E1,7.017543912E-2,0.000000000E0,7.017543912E-2,9.924305775E-2
2.003002516E1,8.771929890E-2,0.000000000E0,7.017543912E-2,1.123355138E-1
2.004019208E1,1.052631587E-1,1.754385978E-2,7.017543912E-2,1.277212271E-1
2.005002585E1,1.403508782E-1,1.754385978E-2,7.017543912E-2,1.578947380E-1
2.006020331E1,1.578947306E-1,1.754385978E-2,7.017543912E-2,1.736753443E-1
2.007050500E1,1.754385978E-1,1.754385978E-2,8.771929890E-2,1.969293376E-1
2.007999892E1,2.105263174E-1,1.754385978E-2,8.771929890E-2,2.287439457E-1
2.009020446E1,2.280701697E-1,1.754385978E-2,8.771929890E-2,2.449866623E-1
2.010002954E1,2.456140369E-1,1.754385978E-2,8.771929890E-2,2.613976235E-1
2.011000331E1,2.807017565E-1,1.754385978E-2,8.771929890E-2,2.946115044E-1
2.012002485E1,2.982456088E-1,1.754385978E-2,8.771929890E-2,3.113726153E-1
2.012999900E1,3.333333433E-1,1.754385978E-2,8.771929890E-2,3.451283532E-1
2.014092262E1,3.508771956E-1,3.508771956E-2,8.771929890E-2,3.633739532E-1
2.015000585E1,3.859649003E-1,1.754385978E-2,8.771929890E-2,3.961961214E-1
2.016000869E1,4.035087824E-1,3.508771956E-2,7.017543912E-2,4.110657828E-1
2.016999938E1,4.385964870E-1,3.508771956E-2,7.017543912E-2,4.455587714E-1
2.018000054E1,4.736842215E-1,3.508771956E-2,7.017543912E-2,4.801379823E-1
2.019000692E1,4.912280738E-1,3.508771956E-2,7.017543912E-2,4.974542802E-1
2.020002254E1,5.263158083E-1,3.508771956E-2,7.017543912E-2,5.321316288E-1
2.021027816E1,5.438596606E-1,3.508771956E-2,7.017543912E-2,5.494898277E-1
2.022014246E1,5.789473653E-1,3.508771956E-2,7.017543912E-2,5.842394989E-1
2.023131239E1,6.140350699E-1,3.508771956E-2,7.017543912E-2,6.190273075E-1
2.024000631E1,6.315789223E-1,3.508771956E-2,7.017543912E-2,6.364335593E-1
2.025235708E1,6.666666865E-1,3.508771956E-2,7.017543912E-2,6.712676152E-1
2.026000769E1,6.842105389E-1,3.508771956E-2,7.017543912E-2,6.886942731E-1
2.027041208E1,7.192982435E-1,3.508771956E-2,7.017543912E-2,7.235645814E-1
2.027999846E1,7.368420959E-1,3.508771956E-2,7.017543912E-2,7.410074322E-1
2.029006254E1,7.543859482E-1,3.508771956E-2,7.017543912E-2,7.584549421E-1
2.030491923E1,8.070175648E-1,3.508771956E-2,7.017543912E-2,8.108224776E-1
2.031013000E1,8.070175648E-1,3.508771956E-2,7.017543912E-2,8.108224776E-1
2.032109654E1,8.245614171E-1,3.508771956E-2,5.263157934E-2,8.269841364E-1
2.032999746E1,8.421052694E-1,3.508771956E-2,5.263157934E-2,8.444776587E-1
2.034163069E1,8.596491218E-1,3.508771956E-2,5.263157934E-2,8.619732268E-1
2.035000892E1,8.771929741E-1,3.508771956E-2,5.263157934E-2,8.794707187E-1
2.036030354E1,8.947368264E-1,3.508771956E-2,5.263157934E-2,8.969700217E-1
2.037125085E1,9.298245907E-1,3.508771956E-2,5.263157934E-2,9.319737124E-1
2.037999831E1,9.473684430E-1,3.508771956E-2,5.263157934E-2,9.494778555E-1
2.038999685E1,9.649122953E-1,3.508771956E-2,7.017543912E-2,9.680968330E-1
2.040019877E1,9.649122953E-1,3.508771956E-2,7.017543912E-2,9.680968330E-1
2.041165800E1,9.824561477E-1,3.508771956E-2,7.017543912E-2,9.855840007E-1
2.042001823E1,9.824561477E-1,3.508771956E-2,7.017543912E-2,9.855840007E-1
2.043000423E1,1.000000000E0,3.508771956E-2,8.771929890E-2,1.004452997E0
2.043999831E1,1.035087705E0,3.508771956E-2,8.771929890E-2,1.039390389E0
2.045053023E1,1.052631617E0,3.508771956E-2,8.771929890E-2,1.056862878E0
2.046008446E1,1.070175409E0,3.508771956E-2,7.017543912E-2,1.073047598E0
2.047001139E1,1.087719321E0,3.508771956E-2,7.017543912E-2,1.090545305E0
2.048079585E1,1.105263114E0,5.263157934E-2,7.017543912E-2,1.108738574E0
2.048999931E1,1.122807026E0,5.263157934E-2,7.017543912E-2,1.126228348E0
2.050156885E1,1.140350819E0,5.263157934E-2,7.017543912E-2,1.143719662E0
2.051012038E1,1.157894731E0,5.263157934E-2,7.017543912E-2,1.161212678E0
2.052020654E1,1.175438643E0,5.263157934E-2,7.017543912E-2,1.178707206E0
2.053004685E1,1.192982435E0,3.508771956E-2,7.017543912E-2,1.195559631E0
2.054001200E1,1.210526347E0,3.508771956E-2,5.263157934E-2,1.212177903E0
2.054999800E1,1.228070140E0,3.508771956E-2,5.263157934E-2,1.229698134E0
2.056178769E1,1.228070140E0,3.508771956E-2,5.263157934E-2,1.229698134E0
2.057052854E1,1.228070140E0,1.754385978E-2,3.508771956E-2,1.228696547E0
2.058008039E1,1.210526347E0,1.754385978E-2,1.754385978E-2,1.210780579E0
2.059109462E1,1.210526347E0,1.754385978E-2,1.754385978E-2,1.210780579E0
2.060024477E1,1.192982435E0,1.754385978E-2,0.000000000E0,1.193111427E0
2.061086600E1,1.192982435E0,1.754385978E-2,0.000000000E0,1.193111427E0
2.062001523E1,1.175438643E0,1.754385978E-2,0.000000000E0,1.175569560E0
2.063198854E1,1.175438643E0,1.754385978E-2,0.000000000E0,1.175569560E0
2.064000838E1,1.157894731E0,1.754385978E-2,0.000000000E0,1.158027631E0
2.065041485E1,1.157894731E0,1.754385978E-2,0.000000000E0,1.158027631E0
2.065999877E1,1.140350819E0,1.754385978E-2,1.754385978E-2,1.140620692E0
2.067005154E1,1.122807026E0,1.754385978E-2,1.754385978E-2,1.123081115E0
2.067999885E1,1.122807026E0,1.754385978E-2,1.754385978E-2,1.123081115E0
2.069009616E1,1.105263114E0,1.754385978E-2,3.508771956E-2,1.105959080E0
2.070004038E1,1.105263114E0,0.000000000E0,3.508771956E-2,1.105819922E0
2.071009954E1,1.105263114E0,1.754385978E-2,3.508771956E-2,1.105959080E0
2.072068954E1,1.105263114E0,1.754385978E-2,5.263157934E-2,1.106654608E0
2.073001962E1,1.087719321E0,1.754385978E-2,5.263157934E-2,1.089133230E0
2.074003831E1,1.087719321E0,1.754385978E-2,5.263157934E-2,1.089133230E0
2.075000554E1,1.087719321E0,1.754385978E-2,5.263157934E-2,1.089133230E0
2.076000985E1,1.087719321E0,1.754385978E-2,5.263157934E-2,1.089133230E0
2.076999785E1,1.087719321E0,1.754385978E-2,5.263157934E-2,1.089133230E0
2.078090492E1,1.087719321E0,0.000000000E0,5.263157934E-2,1.088991921E0
2.079311323E1,1.087719321E0,0.000000000E0,5.263157934E-2,1.088991921E0
2.080111592E1,1.070175409E0,0.000000000E0,5.263157934E-2,1.071468847E0
2.081000708E1,1.070175409E0,0.000000000E0,5.263157934E-2,1.071468847E0
2.082009838E1,1.052631617E0,0.000000000E0,5.263157934E-2,1.053946585E0
2.083034823E1,1.052631617E0,1.754385978E-2,5.263157934E-2,1.054092591E0
2.084070439E1,9.649122953E-1,1.754385978E-2,5.263157934E-2,9.665058758E-1
2.085003400E1,9.649122953E-1,1.754385978E-2,5.263157934E-2,9.665058758E-1
2.086001138E1,9.298245907E-1,1.754385978E-2,3.508771956E-2,9.306517633E-1
2.087020616E1,9.122806787E-1,1.754385978E-2,3.508771956E-2,9.131237440E-1
2.087999692E1,8.947368264E-1,1.754385978E-2,1.754385978E-2,8.950807576E-1
2.089030692E1,8.596491218E-1,1.754385978E-2,0.000000000E0,8.598281221E-1
2.090190677E1,7.894737124E-1,1.754385978E-2,0.000000000E0,7.896686202E-1
2.091040869E1,7.894737124E-1,1.754385978E-2,0.000000000E0,7.896686202E-1
2.092013331E1,7.368420959E-1,1.754385978E-2,0.000000000E0,7.370509217E-1
2.092999846E1,7.017543912E-1,3.508771956E-2,-1.754385978E-2,7.028500271E-1
2.094033154E1,6.315789223E-1,3.508771956E-2,-3.508771956E-2,6.335252412E-1
2.095000985E1,5.789473653E-1,3.508771956E-2,-3.508771956E-2,5.810700026E-1
2.096020162E1,5.438596606E-1,1.754385978E-2,-5.263157934E-2,5.466819922E-1
2.097193162E1,5.087719560E-1,1.754385978E-2,-5.263157934E-2,5.117878206E-1
2.098004854E1,5.087719560E-1,1.754385978E-2,-5.263157934E-2,5.117878206E-1
2.099180662E1,4.736842215E-1,1.754385978E-2,-3.508771956E-2,4.753058771E-1
2.100001138E1,4.736842215E-1,1.754385978E-2,-3.508771956E-2,4.753058771E-1
2.101030223E1,4.385964870E-1,1.754385978E-2,-1.754385978E-2,4.392976809E-1
2.102002462E1,4.210526347E-1,1.754385978E-2,0.000000000E0,4.214179733E-1
2.103002400E1,3.859649003E-1,3.508771956E-2,0.000000000E0,3.875565150E-1
2.103999800E1,3.508771956E-1,3.508771956E-2,0.000000000E0,3.526272174E-1
2.105130631E1,3.157894611E-1,1.754385978E-2,-1.754385978E-2,3.167626206E-1
2.105999808E1,2.807017565E-1,1.754385978E-2,-1.754385978E-2,2.817961145E-1
2.107001846E1,2.631579041E-1,1.754385978E-2,-3.508771956E-2,2.660658144E-1
2.108113492E1,2.280701697E-1,1.754385978E-2,-1.754385978E-2,2.294157282E-1
2.109014954E1,1.929824501E-1,0.000000000E0,-1.754385978E-2,1.937782575E-1
2.110081577E1,1.578947306E-1,0.000000000E0,0.000000000E0,1.578947306E-1
2.111001969E1,1.403508782E-1,0.000000000E0,0.000000000E0,1.403508782E-1
2.112079662E1,1.052631587E-1,0.000000000E0,1.754385978E-2,1.067151329E-1
2.113001531E1,7.017543912E-2,0.000000000E0,3.508771956E-2,7.845852611E-2
2.114024700E1,5.263157934E-2,0.000000000E0,3.508771956E-2,6.325528601E-2
2.114999785E1,3.508771956E-2,0.000000000E0,5.263157934E-2,6.325528601E-2
2.116074462E1,0.000000000E0,-1.754385978E-2,5.263157934E-2,5.547855585E-2
2.116999754E1,-1.754385978E-2,-1.754385978E-2,5.263157934E-2,5.818640026E-2
2.118021346E1,-3.508771956E-2,-3.508771956E-2,5.263157934E-2,7.233518695E-2
2.119023508E1,-7.017543912E-2,-5.263157934E-2,5.263157934E-2,1.022974024E-1
2.119999862E1,-7.017543912E-2,-7.017543912E-2,5.263157934E-2,1.123355138E-1
2.121087416E1,-8.771929890E-2,-7.017543912E-2,5.263157934E-2,1.240538222E-1
2.122035292E1,-8.771929890E-2,-8.771929890E-2,3.508771956E-2,1.289205137E-1
2.123094908E1,-7.017543912E-2,-8.771929890E-2,3.508771956E-2,1.176877892E-1
2.124001892E1,-8.771929890E-2,-8.771929890E-2,1.754385978E-2,1.252882190E-1
2.125004723E1,-8.771929890E-2,-7.017543912E-2,1.754385978E-2,1.136972061E-1
2.125999716E1,-8.771929890E-2,-3.508771956E-2,0.000000000E0,9.447657627E-2
2.127081585E1,-1.052631587E-1,-1.754385978E-2,0.000000000E0,1.067151329E-1
2.127999823E1,-1.228070185E-1,0.000000000E0,0.000000000E0,1.228070185E-1
2.129065308E1,-1.403508782E-1,0.000000000E0,-1.754385978E-2,1.414431194E-1
2.130013285E1,-1.754385978E-1,1.754385978E-2,-3.508771956E-2,1.797710674E-1
2.130999862E1,-2.105263174E-1,3.508771956E-2,-1.754385978E-2,2.141501001E-1
2.132004446E1,-2.456140369E-1,3.508771956E-2,-1.754385978E-2,2.487271401E-1
2.133000469E1,-2.982456088E-1,3.508771956E-2,0.000000000E0,3.003024996E-1
2.134067016E1,-3.333333433E-1,3.508771956E-2,0.000000000E0,3.351749779E-1
2.135001023E1,-3.859649003E-1,3.508771956E-2,1.754385978E-2,3.879533984E-1
2.136000662E1,-4.035087824E-1,3.508771956E-2,1.754385978E-2,4.054112388E-1
2.136999877E1,-4.035087824E-1,1.754385978E-2,1.754385978E-2,4.042708393E-1
2.138136431E1,-4.035087824E-1,1.754385978E-2,1.754385978E-2,4.042708393E-1
2.139429008E1,-4.385964870E-1,0.000000000E0,1.754385978E-2,4.389472240E-1
2.139999769E1,-4.736842215E-1,0.000000000E0,0.000000000E0,4.736842215E-1
2.141065362E1,-4.912280738E-1,0.000000000E0,0.000000000E0,4.912280738E-1
2.141999823E1,-4.912280738E-1,0.000000000E0,0.000000000E0,4.912280738E-1
2.143114623E1,-5.087719560E-1,0.000000000E0,0.000000000E0,5.087719560E-1
2.144000823E1,-5.263158083E-1,-1.754385978E-2,1.754385978E-2,5.269002791E-1
2.145000531E1,-5.964912176E-1,-3.508771956E-2,5.263157934E-2,5.998358141E-1
2.146082954E1,-6.491228342E-1,-5.263157934E-2,8.771929890E-2,6.571340901E-1
2.146999908E1,-7.192982435E-1,-7.017543912E-2,8.771929890E-2,7.280173286E-1
2.148209339E1,-7.368420959E-1,-8.771929890E-2,1.228070185E-1,7.521386265E-1
2.149023539E1,-7.543859482E-1,-8.771929890E-2,1.403508782E-1,7.723284296E-1
2.150057208E1,-7.543859482E-1,-1.052631587E-1,1.228070185E-1,7.715309813E-1
2.151001362E1,-7.894737124E-1,-1.052631587E-1,1.052631587E-1,8.033862133E-1
2.152003938E1,-8.771929741E-1,-8.771929890E-2,8.771929890E-2,8.859214777E-1
2.152999854E1,-9.649122953E-1,-5.263157934E-2,3.508771956E-2,9.669834378E-1
2.154012016E1,-1.052631617E0,-3.508771956E-2,0.000000000E0,1.053216250E0
2.155060592E1,-1.140350819E0,-1.754385978E-2,-5.263157934E-2,1.141699549E0
2.156028800E1,-1.140350819E0,-1.754385978E-2,-8.771929890E-2,1.143854209E0
2.157001808E1,-1.070175409E0,-1.754385978E-2,-1.052631587E-1,1.075482927E0
2.158023308E1,-9.298245907E-1,-1.754385978E-2,-1.228070185E-1,9.380634948E-1
2.159051346E1,-7.543859482E-1,-3.508771956E-2,-1.228070185E-1,7.651214744E-1
2.160002485E1,-6.140350699E-1,-5.263157934E-2,-1.052631587E-1,6.252115505E-1
2.161011816E1,-5.614035130E-1,-5.263157934E-2,-7.017543912E-2,5.682152583E-1
2.161999777E1,-5.789473653E-1,-5.263157934E-2,-5.263157934E-2,5.837124447E-1
2.163000116E1,-6.666666865E-1,-1.754385978E-2,-1.754385978E-2,6.671282073E-1
2.164096954E1,-6.491228342E-1,-1.754385978E-2,-3.508771956E-2,6.503071497E-1
2.165001600E1,-6.315789223E-1,-1.754385978E-2,-5.263157934E-2,6.340108873E-1
2.166064908E1,-6.140350699E-1,-3.508771956E-2,-1.052631587E-1,6.239796052E-1
2.167385446E1,-6.315789223E-1,-1.754385978E-2,-1.578947306E-1,6.512529985E-1
2.168020377E1,-6.666666865E-1,0.000000000E0,-1.929824501E-1,6.940365242E-1
2.169000462E1,-6.491228342E-1,0.000000000E0,-2.280701697E-1,6.880235869E-1
2.170001808E1,-6.140350699E-1,0.000000000E0,-2.631579041E-1,6.680502598E-1
2.171000138E1,-6.491228342E-1,0.000000000E0,-2.631579041E-1,7.004373894E-1
2.172001323E1,-7.368420959E-1,1.754385978E-2,-2.456140369E-1,7.768978803E-1
2.173000169E1,-7.368420959E-1,1.754385978E-2,-2.456140369E-1,7.768978803E-1
2.174070946E1,-7.543859482E-1,0.000000000E0,-1.929824501E-1,7.786786146E-1
2.175015892E1,-7.543859482E-1,0.000000000E0,-1.929824501E-1,7.786786146E-1
2.176000769E1,-7.719298005E-1,1.754385978E-2,-1.929824501E-1,7.958804119E-1
2.177000800E1,-8.070175648E-1,3.508771956E-2,-2.105263174E-1,8.347633367E-1
2.178006523E1,-8.070175648E-1,1.754385978E-2,-2.280701697E-1,8.388093581E-1
2.179001923E1,-8.245614171E-1,3.508771956E-2,-2.456140369E-1,8.610800972E-1
2.179999846E1,-8.421052694E-1,1.754385978E-2,-2.631579041E-1,8.824404537E-1
2.181002016E1,-8.596491218E-1,1.754385978E-2,-2.807017565E-1,9.044876316E-1
2.182000616E1,-8.596491218E-1,1.754385978E-2,-2.807017565E-1,9.044876316E-1
2.183002423E1,-8.245614171E-1,0.000000000E0,-2.982456088E-1,8.768420461E-1
2.184001523E1,-7.894737124E-1,0.000000000E0,-2.982456088E-1,8.439307944E-1
2.185055992E1,-7.368420959E-1,-1.754385978E-2,-2.631579041E-1,7.826213285E-1
2.186001162E1,-7.368420959E-1,-1.754385978E-2,-2.631579041E-1,7.826213285E-1
2.187002469E1,-7.192982435E-1,-1.754385978E-2,-2.456140369E-1,7.602788997E-1
2.188006100E1,-7.192982435E-1,-1.754385978E-2,-2.280701697E-1,7.547938477E-1
2.188999985E1,-7.368420959E-1,-1.754385978E-2,-2.280701697E-1,7.715309868E-1
2.190000308E1,-7.543859482E-1,-1.754385978E-2,-2.280701697E-1,7.883032082E-1
2.191284492E1,-7.543859482E-1,-3.508771956E-2,-2.631579041E-1,7.997383256E-1
